"issn","journal_name","max_projaidate","max_apcdate","proj_ai","price","category"
"1995-8218","neuroscience bulletin",2015,2016-08-11,0.527,3000,"blank"
"1995-8226","petroleum science",2015,2016-02-09,0.216,0,"blank"
"1996-0808","african journal of microbiology research",2015,2017-06-01,0.157,550,"blank"
"1996-0816","african journal of pharmacy and pharmacology",2015,2017-05-14,0.146,600,"blank"
"1996-0875","journal of medicinal plants research",2015,2017-06-01,0.267,600,"blank"
"1996-1944","materials",2015,2017-05-14,0.916,1548,"blank"
"1996-7489","south african journal of science",2015,2013-01-01,0.24,0,"blank"
"1996-8744","building simulation",2015,2016-08-11,0.4,3000,"blank"
"1997-003X","engineering applications of computational fluid mechanics",2015,2013-01-01,0.27,0,"blank"
"1998-0000","nano research",2015,2016-08-11,3.021,3000,"blank"
"1998-3824","indian journal of urology",2015,2017-02-03,0.184,0,"blank"
"1998-3832","international journal of diabetes in developing countries",2015,2012-01-01,0.166,0,"blank"
"1999-3110","botanical studies",2015,2016-08-11,0.246,735,"blank"
"1999-4893","algorithms",2015,2012-01-01,0.351,320,"blank"
"1999-4923","pharmaceutics",2015,2012-01-01,0.778,263,"blank"
"1999-5903","future internet",2015,2012-01-01,0.655,268,"blank"
"2000-1967","upsala journal of medical sciences",2015,2013-01-01,0.49,0,"blank"
"2005-372X","korean journal of orthodontics",2015,2012-01-01,0.259,0,"blank"
"2005-7172","ocean science journal",2015,2016-08-11,0.308,3000,"blank"
"2005-8330","korean journal of radiology",2015,2013-01-01,0.395,0,"blank"
"2008-2150","iranian journal of pediatrics",2015,2013-01-01,0.182,0,"blank"
"2008-2304","international journal of environmental research",2015,2012-01-01,0.291,0,"blank"
"2008-2657","audiology",2015,2011-10-05,0.056,0,"blank"
"2011-2777","universitas psychologica",2015,2006-07-04,0.197,0,"blank"
"2027-5374","aquichan",2015,2008-02-14,0.142,0,"blank"
"2035-5114","musculoskeletal surgery",2015,2016-08-11,0.346,3000,"blank"
"2036-2579","heart international",2015,2009-08-06,0.337,840,"blank"
"2036-3176","critical ultrasound journal",2015,2012-01-01,0.488,0,"blank"
"2036-3877","journal of medicine and the person",2015,2016-08-11,0.095,3000,"blank"
"2036-7902","critical ultrasound journal",2015,2016-08-11,0.488,1965,"blank"
"2037-416X","annals of geophysics",2015,2013-01-01,0.406,0,"blank"
"2038-3312","updates in surgery",2015,2016-08-11,0.282,3000,"blank"
"2038-4815","collectanea mathematica",2015,2016-08-11,0.17,3000,"blank"
"2039-4942","rivista italiana di paleontologia e stratigrafia",2015,2016-02-02,0.213,0,"blank"
"2040-2309","journal of healthcare engineering",2015,2016-08-11,0.235,1250,"blank"
"2040-2392","molecular autism",2015,2017-05-14,1.898,2145,"blank"
"2040-7378","experimental & translational stroke medicine",2015,2016-08-11,0.588,2145,"blank"
"2041-1480","journal of biomedical semantics",2015,2017-05-14,0.819,2145,"blank"
"2041-2223","investigative genetics",2015,2012-01-01,0.811,1970,"blank"
"2041-2851","aob plants",2015,2017-05-14,0.704,1000,"blank"
"2041-7314","journal of tissue engineering",2015,2012-01-01,0.98,1500,"blank"
"2041-9139","evodevo",2015,2017-05-14,1.072,2450,"blank"
"2041-9414","genome integrity",2015,2012-01-01,0.814,1625,"blank"
"2042-003X","pathology research international",2015,2016-08-11,0.439,750,"blank"
"2042-0048","veterinary medicine international",2015,2016-08-11,0.394,750,"blank"
"2042-0072","journal of thyroid research",2015,2016-08-11,0.61,1000,"blank"
"2042-0099","international journal of inflammation",2015,2016-08-11,0.93,750,"blank"
"2042-1001","neural systems & circuits",2015,2012-01-01,0.291,1970,"blank"
"2042-3195","journal of advanced transportation",2015,2016-08-11,0.409,1500,"blank"
"2042-4280","herpesviridae",2015,2012-01-01,0.952,1625,"blank"
"2042-6410","biology of sex differences",2015,2017-05-22,1.265,2450,"blank"
"2043-9113","journal of clinical bioinformatics",2015,2012-01-01,0.51,1900,"blank"
"2044-0588","new disease reports",2015,2012-01-01,0.152,0,"blank"
"2044-4362","malaria research and treatment",2015,2016-08-11,0.326,750,"blank"
"2044-5040","skeletal muscle",2015,2016-08-11,1.684,2450,"blank"
"2044-6055","bmj open",2015,2017-05-22,0.882,3355.05,"blank"
"2045-2322","scientific reports",2015,2017-05-14,2.479,1675,"blank"
"2045-709X","chiropractic & manual therapies",2015,2012-01-01,0.41,0,"blank"
"2045-7758","ecology and evolution",2015,2017-05-22,0.755,1950,"blank"
"2045-8118","fluids and barriers of the cns",2015,2016-08-11,1.776,2145,"blank"
"2045-824X","vascular cell",2015,2016-08-11,0.92,2145,"blank"
"2046-0481","irish veterinary journal",2015,2016-08-11,0.36,2145,"blank"
"2046-1682","bmc biophysics",2015,2017-05-22,0.461,2145,"blank"
"2046-2441","open biology",2015,2017-05-14,1.687,1475,"blank"
"2046-4053","systematic reviews",2015,2016-08-11,0.838,2450,"blank"
"2047-6930","bulletin of the history of archaeology",2015,2012-08-24,0.035,390,"blank"
"2047-783X","european journal of medical research",2015,2016-08-11,0.423,2450,"blank"
"2049-3169","international journal of oral science",2015,2015-02-04,0.954,3445,"blank"
"2049-6958","multidisciplinary respiratory medicine",2015,2016-08-11,0.361,2145,"blank"
"2052-9597","philosophy of management",2015,2016-08-11,0.032,3000,"blank"
"2054-670X","psychologica belgica",2015,2014-10-29,0.361,390,"blank"
"2055-0391","journal of animal science and technology",2015,2016-08-11,0.088,0,"blank"
"2066-8279","romanian journal of morphology and embryology",2015,2013-01-01,0.214,0,"blank"
"2071-0763","sa journal of industrial psychology",2015,2008-04-17,0.523,676.4,"blank"
"2071-1050","sustainability",2015,2017-05-14,0.556,1445,"blank"
"2072-4292","remote sensing",2015,2017-05-14,0.893,1651,"blank"
"2072-6643","nutrients",2015,2017-05-14,1.443,1652,"blank"
"2072-6651","toxins",2015,2017-05-14,1.269,1548,"blank"
"2072-6694","cancers",2015,2012-01-01,0.921,268,"blank"
"2073-4336","games",2015,2012-01-01,0.233,320,"blank"
"2073-4360","polymers",2015,2017-05-14,1.27,1445,"blank"
"2073-4425","genes",2015,2017-05-14,0.73,1245.2,"blank"
"2073-4433","atmosphere",2015,2017-05-22,0.189,1026.27,"blank"
"2073-4441","water",2015,2017-05-14,0.603,1451.53,"blank"
"2073-4735","breathe",2015,2015-02-18,0.09,0,"blank"
"2074-1812","iranian red crescent medical journal",2015,2013-01-01,0.232,0,"blank"
"2074-7764","pakistan veterinary journal",2015,2008-06-19,0.214,300,"blank"
"2076-3433","south african journal of education",2015,2016-11-14,0.447,359.1,"blank"
"2078-5135","south african medical journal",2015,2016-11-14,0.225,0,"blank"
"2078-5151","south african journal of surgery",2015,2013-01-01,0.161,0,"blank"
"2078-6751","southern african journal of hiv medicine",2015,2016-05-01,0.26,0,"blank"
"2081-2841","journal of contemporary brachytherapy",2015,2016-11-27,0.231,0,"blank"
"2081-8262","polish polar research",2015,2013-01-01,0.307,0,"blank"
"2082-5102","studia anglica posnaniensia",2015,2015-04-19,0.09,0,"blank"
"2082-6737","comparative economic research",2015,2015-06-10,0.072,0,"blank"
"2083-1862","biology of sport",2015,2017-01-31,0.228,257.6,"blank"
"2083-8492","international journal of applied mathematics and computer science",2015,2012-01-01,0.469,0,"blank"
"2083-9480","acta societatis botanicorum poloniae",2015,2011-08-08,0.082,291.2,"blank"
"2084-9834","rheumatology",2015,2016-11-27,1.059,0,"blank"
"2084-9869","polish journal of pathology",2015,2015-10-07,0.224,0,"blank"
"2086-4094","hayati journal of biosciences",2015,2010-02-24,0.109,200,"blank"
"2090-0015","journal of transplantation",2015,2016-08-11,0.454,1000,"blank"
"2090-0031","journal of parasitology research",2015,2016-08-11,0.432,750,"blank"
"2090-0058","journal of ophthalmology",2015,2016-08-11,0.461,2000,"blank"
"2090-0112","journal of amino acids",2015,2016-08-11,0.911,800,"blank"
"2090-0139","journal of botany",2015,2016-08-11,1.306,750,"blank"
"2090-0171","cardiovascular psychiatry and neurology",2015,2016-08-11,0.785,800,"blank"
"2090-021X","journal of nucleic acids",2015,2016-08-11,0.753,1000,"blank"
"2090-0392","international journal of hypertension",2015,2016-08-11,0.685,1000,"blank"
"2090-0414","enzyme research",2015,2016-08-11,0.835,750,"blank"
"2090-0430","autoimmune diseases",2015,2016-08-11,0.68,1000,"blank"
"2090-052X","international journal of evolutionary biology",2015,2016-08-11,0.498,800,"blank"
"2090-0597","cardiology research and practice",2015,2016-08-11,0.544,1250,"blank"
"2090-0732","journal of nutrition and metabolism",2015,2016-08-11,0.913,1000,"blank"
"2090-1259","aids research and treatment",2015,2016-08-11,0.54,1000,"blank"
"2090-1275","anemia",2015,2016-08-11,0.478,1000,"blank"
"2090-1291","cholesterol",2015,2016-08-11,0.631,1000,"blank"
"2090-1313","critical care research and practice",2015,2016-08-11,0.671,1000,"blank"
"2090-133X","depression research and treatment",2015,2016-08-11,0.428,750,"blank"
"2090-1356","epilepsy research and treatment",2015,2016-08-11,0.509,750,"blank"
"2090-1372","hepatitis research and treatment",2015,2016-08-11,0.286,800,"blank"
"2090-1399","influenza research and treatment",2015,2016-08-11,0.321,800,"blank"
"2090-1410","international journal of surgical oncology",2015,2016-08-11,0.5,750,"blank"
"2090-1437","nursing research and practice",2015,2016-08-11,0.461,1000,"blank"
"2090-147X","plastic surgery international",2015,2016-08-11,0.352,750,"blank"
"2090-1496","thrombosis",2015,2016-08-11,0.412,800,"blank"
"2090-1518","tuberculosis research and treatment",2015,2016-08-11,0.404,750,"blank"
"2090-1534","ulcers",2015,2016-08-11,0.353,600,"blank"
"2090-1550","pain research and treatment",2015,2016-08-11,0.598,1000,"blank"
"2090-1720","international journal of molecular imaging",2015,2016-08-11,0.36,800,"blank"
"2090-1747","journal of signal transduction",2015,2016-08-11,1.15,800,"blank"
"2090-1844","pulmonary medicine",2015,2016-08-11,0.644,1000,"blank"
"2090-1933","autism research and treatment",2015,2016-08-11,0.747,750,"blank"
"2090-195X","radiology research and practice",2015,2016-08-11,0.272,1000,"blank"
"2090-1992","arthritis",2015,2016-08-11,0.731,1000,"blank"
"2090-2018","organic chemistry international",2015,2016-08-11,0.048,600,"blank"
"2090-2050","international journal of family medicine",2015,2016-08-11,0.36,750,"blank"
"2090-2093","schizophrenia research and treatment",2015,2016-08-11,0.694,750,"blank"
"2090-2115","chemotherapy research and practice",2015,2016-08-11,0.871,800,"blank"
"2090-2131","economics research international",2015,2016-08-11,0.113,500,"blank"
"2090-2158","international journal of nephrology",2015,2016-08-11,0.438,1000,"blank"
"2090-2174","international journal of proteomics",2015,2016-08-11,0.603,800,"blank"
"2090-2190","molecular biology international",2015,2016-08-11,0.585,750,"blank"
"2090-2212","journal of aging research",2015,2016-08-11,0.972,750,"blank"
"2090-2239","physics research international",2015,2016-08-11,0.175,750,"blank"
"2090-2255","biochemistry research international",2015,2016-08-11,0.772,1250,"blank"
"2090-2859","emergency medicine international",2015,2016-08-11,0.439,1000,"blank"
"2090-2980","epidemiology research international",2015,2016-08-11,0.229,600,"blank"
"2090-3006","bone marrow research",2015,2016-08-11,0.619,1000,"blank"
"2090-3049","journal of lipids",2015,2016-08-11,0.693,1000,"blank"
"2090-312X","prostate cancer",2015,2016-08-11,0.61,1000,"blank"
"2090-3146","biotechnology research international",2015,2016-08-11,0.786,750,"blank"
"2090-3367","advances in decision sciences",2015,2016-08-11,0,750,"blank"
"2090-9071","journal of chemistry",2015,2016-08-11,0.202,1500,"blank"
"2092-6413","experimental and molecular medicine",2015,2013-01-01,1.04,3975,"blank"
"2092-6731","3d research",2015,2016-08-11,0.29,3000,"blank"
"2092-9293","genes & genomics",2015,2016-08-11,0.184,3000,"blank"
"2093-6214","journal of pharmaceutical investigation",2015,2016-08-11,0.187,3000,"blank"
"2107-0180","european journal of drug metabolism and pharmacokinetics",2015,2016-08-11,0.278,3000,"blank"
"2110-5820","annals of intensive care",2015,2017-05-22,1.499,2150,"blank"
"2146-7242","turkish online journal of educational technology",2015,2017-05-14,0.461,392,"blank"
"2150-6701","college & research libraries",2015,2013-10-29,0.745,0,"blank"
"2150-7511","mbio",2015,2017-05-14,2.099,3000,"blank"
"2150-8925","ecosphere",2015,2017-05-14,0.87,1500,"blank"
"2153-0793","dynamic games and applications",2015,2016-08-11,0.472,3000,"blank"
"2156-7077","research in learning technology",2015,2012-01-01,0.604,0,"blank"
"2158-3226","aip advances",2015,2017-05-22,0.347,1350,"blank"
"2160-3308","physical review x",2015,2017-05-14,1.001,2900,"blank"
"2160-8091","california agriculture",2015,2013-01-01,0.235,0,"blank"
"2163-3193","international journal of metalcasting",2015,2016-08-11,0.096,3000,"blank"
"2163-7873","dynamics of partial differential equations",2015,2013-01-01,0.21,0,"blank"
"2165-7254","journal of research of the national institute of standards and technology",2015,2003-12-04,0.252,0,"blank"
"2171-8695","farmacia hospitalaria",2015,2016-08-06,0.105,0,"blank"
"2171-9292","spanish journal of agricultural research",2015,2013-01-01,0.237,0,"blank"
"2174-0852","international journal of clinical and health psychology",2015,2013-01-01,0.593,600,"blank"
"2180-4206","bulletin of the malaysian mathematical sciences society",2015,2016-08-11,0.151,3000,"blank"
"2183-1718","humanitas",2015,2016-11-01,0.052,0,"blank"
"2186-1005","annals of thoracic and cardiovascular surgery",2015,2013-01-01,0.198,2445,"blank"
"2186-2451","electrochemistry",2015,2013-01-01,0.199,1685,"blank"
"2190-2100","heilberufescience",2015,2016-08-11,0.016,3000,"blank"
"2190-3883","journal of applied genetics",2015,2016-08-11,0.537,3000,"blank"
"2190-4286","beilstein journal of nanotechnology",2015,2017-05-23,0.691,0,"blank"
"2190-4715","environmental sciences europe",2015,2016-08-11,0.836,1085,"blank"
"2190-7579","gold bulletin",2015,2016-08-11,0.833,3000,"blank"
"2190-8532","security informatics",2015,2016-08-11,0.419,1085,"blank"
"2191-0855","amb express",2015,2016-08-11,0.783,2145,"blank"
"2191-1363","chemistryopen",2015,2017-05-22,0.834,2010.52,"blank"
"2191-4281","arabian journal for science and engineering",2015,2016-08-11,0.218,3000,"blank"
"2192-6360","progress in artificial intelligence",2015,2016-08-11,0.49,3000,"blank"
"2192-662X","international journal of multimedia information retrieval",2015,2016-08-11,0.7,3000,"blank"
"2192-6670","network modeling analysis in health informatics and bioinformatics",2015,2016-08-11,0.215,3000,"blank"
"2193-1127","epj data science",2015,2016-08-11,1.629,1230,"blank"
"2193-1801","springerplus",2015,2016-08-11,0.355,1290,"blank"
"2193-7206","journal of ornithology",2015,2016-08-11,0.436,3000,"blank"
"2193-7680","crime science",2015,2016-08-11,0.638,1140,"blank"
"2193-9039","iza journal of migration",2015,2016-08-11,0.612,0,"blank"
"2194-0827","journal of interaction science",2015,2016-08-11,0.272,860,"blank"
"2194-1327","neuropsychiatrie",2015,2016-08-11,0.122,3000,"blank"
"2195-1721","journal of software engineering research and development",2015,2016-08-11,0.234,1085,"blank"
"2195-3724","computational methods and function theory",2015,2016-08-11,0.115,3000,"blank"
"2196-0089","applied informatics",2015,2016-08-11,0.186,1230,"blank"
"2196-064X","journal of trust management",2015,2016-08-11,0.605,1085,"blank"
"2196-1042","progress in orthodontics",2015,2016-08-11,0.357,0,"blank"
"2196-7091","smart learning environments",2015,2016-08-11,2.093,1085,"blank"
"2199-3211","international journal of fuzzy systems",2015,2016-08-11,0.305,3000,"blank"
"2199-4714","new zealand journal of educational studies",2015,2016-08-11,0.123,3000,"blank"
"2199-4757","journal of medical and biological engineering",2015,2016-08-11,0.285,3000,"blank"
"2199-6067","acrocephalus",2015,2015-09-13,0.098,0,"blank"
"2199-6881","plant systematics and evolution",2015,2016-08-11,0.32,3000,"blank"
"2204-194X","new voices",2015,2013-03-18,0.122,0,"blank"
"2210-3147","nuclear science and techniques",2015,2016-08-11,0.035,3000,"blank"
"2210-5441","philosophy & technology",2015,2016-08-11,0.447,3000,"blank"
"2210-7711","international journal of clinical pharmacy",2015,2016-08-11,0.404,3000,"blank"
"2211-1069","oriental pharmacy and experimental medicine",2015,2016-08-11,0.193,3000,"blank"
"2211-3436","cellular oncology",2015,2016-08-11,0.878,3000,"blank"
"2211-4866","review of religious research",2015,2016-08-11,0.204,3000,"blank"
"2212-5469","tissue engineering and regenerative medicine",2015,2016-08-11,0.248,3000,"blank"
"2219-0635","onderstepoort journal of veterinary research",2015,2013-01-01,0.219,0,"blank"
"2219-2840","world journal of gastroenterology",2015,2013-01-01,0.778,1365,"blank"
"2222-3436","south african journal of economic and management sciences",2015,2016-11-10,0.151,532,"blank"
